F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,lables
8,88,29,28,71,74,11,73,80,45,98,31,20,73,11,10,19,97,9,61,25,46,33,42,72,56,88
3,27,82,41,85,27,1,36,96,24,76,60,22,8,93,30,91,29,11,49,87,83,74,16,43,58,4
94,92,100,86,50,31,74,91,86,39,5,1,33,55,41,2,32,4,32,7,100,2,86,33,13,65,8
98,92,78,33,95,35,77,5,55,73,3,96,3,83,37,81,87,98,95,49,71,88,89,77,26,97,60
7,35,44,18,90,54,51,35,75,47,86,78,25,60,41,88,48,24,53,32,11,25,71,43,87,9,4
45,48,65,88,11,18,63,37,54,95,53,73,29,71,39,79,28,24,84,81,16,9,53,14,96,29,11
80,40,50,64,69,52,22,76,59,11,5,88,88,43,38,4,5,82,77,42,44,19,82,58,35,6,78
24,4,33,59,15,84,72,37,20,10,7,2,87,69,26,68,28,27,74,60,10,16,6,98,78,41,34
4,58,22,38,35,64,32,10,59,72,67,18,73,5,30,21,0,9,38,87,87,39,100,83,32,15,96
59,31,96,0,82,79,68,26,81,82,30,81,61,61,41,14,70,68,96,8,83,26,17,37,33,74,44
57,14,52,4,90,64,54,84,43,8,43,67,51,59,56,11,50,48,10,41,94,27,89,53,32,25,6
88,51,41,53,62,21,43,51,66,53,80,54,95,29,22,93,14,6,78,77,91,100,10,14,9,7,26
56,63,95,27,23,50,75,89,2,77,71,14,22,90,61,51,85,8,68,95,44,80,100,54,50,56,59
81,98,58,100,42,45,55,80,40,56,84,85,8,89,83,80,61,18,100,77,82,38,16,74,42,38,48
62,0,25,11,7,43,64,45,3,3,66,12,82,40,23,28,16,13,22,31,95,12,26,47,9,21,58
8,10,33,5,16,13,58,37,75,5,88,55,72,33,3,22,94,38,60,73,0,72,37,18,49,71,1
0,41,40,59,89,55,66,61,33,66,0,10,9,44,9,76,22,36,6,82,27,60,76,19,63,98,23
57,0,26,73,2,44,84,98,91,28,88,83,2,97,65,29,60,65,60,94,86,39,10,13,21,8,89
33,80,59,47,31,31,86,25,15,52,69,44,91,80,61,35,30,36,38,77,42,97,47,27,8,11,44
41,13,98,54,61,61,85,3,87,59,16,22,74,34,13,31,84,52,61,80,19,16,40,90,48,12,17
29,11,23,59,93,35,31,63,3,67,17,38,97,96,23,28,92,32,59,10,9,60,24,72,92,95,31
95,80,20,21,3,45,59,31,92,59,12,82,21,49,100,100,47,62,47,54,31,59,37,3,20,61,4
15,10,35,69,73,18,8,16,92,71,47,46,72,46,92,61,55,65,94,45,19,3,38,96,17,26,5
24,13,47,93,36,23,11,85,32,25,95,36,69,40,41,67,62,45,14,39,22,90,95,97,85,21,57
55,100,7,63,76,96,77,0,46,54,86,78,57,21,82,5,100,56,35,38,1,51,90,37,71,75,0
1,40,30,58,35,78,12,29,66,34,100,76,57,97,30,23,71,62,33,5,44,50,50,18,0,49,37
64,77,43,46,47,57,92,54,13,21,67,54,47,11,96,41,99,11,41,88,22,6,72,46,35,62,36
27,92,23,2,39,4,25,46,79,78,92,67,59,58,58,38,3,26,98,40,57,63,53,34,39,60,80
4,49,89,43,94,79,15,22,97,47,31,52,49,80,40,4,28,13,12,54,76,86,96,37,91,89,25
97,48,24,51,59,85,43,76,47,16,12,24,80,81,48,34,60,25,53,45,95,28,88,50,69,38,54
23,83,70,82,3,28,12,78,97,36,78,19,88,57,45,5,17,100,41,41,72,16,63,53,69,83,84
44,56,17,67,51,59,75,31,93,50,1,19,28,96,2,75,94,21,55,25,76,7,78,70,74,85,23
15,81,52,51,63,98,43,33,21,10,93,38,21,84,68,29,65,78,70,50,45,80,17,96,18,30,43
34,50,16,1,22,24,46,39,58,1,61,78,1,98,60,50,77,48,62,94,82,38,58,75,51,88,40
76,51,69,83,91,100,99,21,51,4,10,14,95,40,3,69,27,10,32,25,77,69,17,84,65,96,36
0,4,23,51,28,90,41,51,67,94,81,60,94,15,21,52,54,66,34,43,56,68,59,46,13,53,94
49,28,5,27,66,77,28,42,87,11,84,41,62,90,98,71,79,50,17,61,80,32,59,59,12,35,27
98,93,17,29,52,43,62,31,24,32,32,14,12,40,34,65,58,45,2,85,98,96,53,87,28,66,16
31,98,31,96,86,19,29,73,85,52,80,39,18,36,74,95,66,95,17,83,11,41,30,3,82,75,14
99,39,46,42,40,9,82,40,72,41,14,66,4,17,93,1,51,81,39,46,75,2,89,55,19,6,22
1,60,75,85,58,27,19,62,6,34,22,17,92,10,88,70,78,21,35,82,33,78,37,88,66,91,10
13,15,60,15,35,4,74,49,16,67,51,86,52,11,81,36,0,80,46,42,84,19,11,82,43,37,86
3,25,48,21,8,57,31,60,88,41,11,30,23,26,37,99,7,65,15,85,77,39,73,8,24,4,8
10,46,87,79,62,52,68,85,46,66,26,23,47,22,45,66,65,36,78,36,28,76,29,65,25,37,17
82,91,67,84,23,4,70,25,7,65,33,88,33,91,48,61,23,68,30,94,78,98,87,77,89,14,64
97,70,57,76,20,89,91,78,21,98,71,84,44,57,26,20,24,64,29,18,59,45,58,42,19,20,13
81,54,90,66,18,90,7,33,0,46,9,82,51,88,14,35,25,75,63,5,8,15,74,94,20,13,85
99,47,39,4,46,46,70,64,51,27,54,14,93,26,73,2,37,93,6,58,80,91,65,16,54,80,5
1,33,78,29,35,57,47,1,44,87,68,74,30,19,28,22,71,62,56,95,44,11,46,81,12,94,56
67,63,98,22,20,49,87,92,79,97,1,28,85,3,66,60,87,18,50,0,39,65,92,8,89,93,23
3,97,59,71,28,46,64,3,60,85,12,96,96,24,22,94,50,27,70,52,10,2,29,50,73,9,91
64,66,56,87,85,89,90,6,91,34,11,15,48,79,70,17,69,66,32,93,49,55,44,32,70,86,30
38,76,18,65,62,91,78,6,68,47,41,88,41,57,26,30,24,67,19,80,65,13,89,65,67,90,75
90,3,4,10,92,41,67,3,43,10,39,2,47,17,94,33,96,27,96,100,68,76,89,1,5,46,23
23,41,77,62,34,86,35,11,49,49,41,40,68,66,57,23,34,60,45,39,40,73,11,26,93,50,17
5,83,71,34,28,31,53,39,28,87,52,15,29,51,94,18,85,69,36,42,71,3,22,90,14,89,40
15,81,3,98,8,7,97,78,22,35,52,85,6,33,72,90,17,13,37,30,15,75,8,13,18,46,54
83,35,62,37,34,32,38,79,98,94,52,3,70,25,60,75,5,76,58,7,56,9,75,23,98,75,41
21,22,78,79,46,23,62,47,22,70,47,43,48,17,57,65,95,67,71,71,87,34,78,74,40,14,8
1,0,46,83,5,34,84,29,70,97,46,100,21,51,4,89,9,70,58,40,93,43,30,64,33,85,54
39,67,92,42,38,94,59,80,40,27,25,39,17,68,74,11,46,47,50,74,18,72,81,47,74,51,22
43,52,35,29,48,54,63,93,22,22,34,30,68,99,1,7,11,4,24,55,7,13,47,63,21,92,52
7,3,87,31,40,92,50,16,37,82,41,39,89,29,65,88,79,34,85,85,32,55,88,96,38,56,99
26,52,2,99,79,33,2,49,74,81,69,13,26,99,67,69,1,42,70,76,83,44,14,71,52,76,45
5,84,74,3,99,2,69,32,79,47,17,2,42,14,46,44,53,13,14,36,89,62,40,23,16,82,60
80,8,47,57,37,58,44,93,3,11,41,25,15,56,44,41,22,18,78,29,46,74,78,91,75,45,82
28,39,21,91,4,84,19,24,84,86,62,84,5,84,14,58,46,60,18,92,49,53,49,79,86,57,28
54,95,82,51,100,22,49,3,84,98,78,88,87,74,100,0,9,22,44,61,75,13,56,82,43,63,18
13,23,89,29,11,20,5,82,28,94,84,59,97,3,84,3,13,38,47,15,21,1,3,83,49,29,55
11,72,14,66,29,70,45,99,69,61,32,23,59,78,100,12,65,16,70,34,6,52,98,33,17,85,51
70,59,13,28,87,98,51,57,50,32,49,31,55,57,78,99,81,34,95,46,26,15,68,98,7,16,89
76,38,28,37,19,71,42,10,67,95,73,59,25,79,13,44,38,63,32,46,63,21,44,17,81,78,86
52,64,56,79,8,13,54,4,86,96,0,9,71,64,100,49,68,83,79,62,17,20,42,72,71,49,38
35,16,100,53,64,32,18,11,10,68,32,10,65,81,66,54,34,19,64,85,29,93,26,34,92,59,9
45,46,45,24,8,71,20,15,81,99,100,82,7,37,36,42,97,64,37,73,51,75,11,44,29,6,91
51,10,66,93,38,100,47,74,18,99,28,1,91,80,45,50,78,91,33,65,72,13,49,18,2,53,53
93,28,32,64,28,2,38,31,14,34,82,13,100,73,87,41,42,49,63,44,71,30,71,33,58,17,18
66,45,41,17,42,56,13,44,28,85,64,31,58,90,82,77,45,3,5,90,1,40,44,39,42,67,29
34,12,12,3,63,54,30,94,32,24,42,29,9,57,5,8,19,24,85,37,86,17,17,82,86,73,9
59,34,49,40,85,46,83,21,23,97,49,66,73,84,65,31,24,79,6,10,25,35,24,84,28,24,11
64,17,3,13,27,26,42,93,85,19,15,66,21,93,3,69,96,40,17,62,11,9,17,64,29,20,24
83,98,9,69,97,23,85,97,90,93,21,75,36,89,64,22,99,71,85,53,80,5,37,81,89,68,74
95,39,85,41,87,86,8,8,74,15,9,16,16,64,80,3,82,36,44,79,73,53,78,54,86,93,19
44,7,27,44,33,5,16,10,35,51,55,62,1,66,97,52,63,56,36,51,14,61,60,76,21,55,16
51,73,70,3,15,74,5,15,76,24,72,33,25,1,98,69,98,70,28,93,9,90,14,15,30,90,61
40,71,43,89,31,32,68,46,21,31,2,85,52,31,41,21,62,58,62,81,69,63,31,58,39,39,28
34,47,68,97,74,14,85,81,46,3,35,35,17,3,63,54,59,19,18,34,23,39,71,6,33,64,68
35,72,51,10,67,29,95,63,27,45,1,98,21,1,84,9,83,88,29,77,95,86,98,12,8,46,54
26,83,74,97,0,93,1,10,26,19,60,34,23,12,67,0,54,71,85,49,84,51,66,100,16,48,12
37,75,53,68,75,5,54,4,54,77,5,36,25,41,32,1,55,42,34,83,82,32,11,34,41,2,18
47,76,15,73,84,1,18,98,41,43,56,28,74,75,100,91,53,58,78,59,69,74,99,77,30,6,75
17,47,78,62,33,22,58,73,64,96,27,90,8,69,6,56,22,90,50,39,2,9,24,17,94,66,19
70,62,57,14,9,60,92,43,20,61,65,37,10,76,44,3,51,89,69,46,38,12,39,10,6,11,86
69,71,28,83,70,91,29,54,9,6,35,85,32,66,43,31,90,15,43,19,8,57,36,18,31,47,28
90,43,41,74,23,7,13,95,9,64,29,63,31,82,2,52,8,16,86,93,48,82,25,60,33,1,80
47,35,2,18,90,46,45,62,32,84,60,45,27,32,74,52,54,22,100,10,30,4,5,42,5,75,33
20,77,13,10,8,64,44,91,71,53,5,83,92,53,11,69,67,18,10,8,37,85,16,32,60,98,61
98,100,65,89,85,44,55,60,97,48,86,79,23,5,54,7,43,77,29,29,88,5,46,58,30,34,18
57,10,57,66,3,45,26,66,72,39,52,42,71,35,16,20,33,20,21,27,47,20,74,90,13,35,81
0,68,42,40,100,54,5,14,84,77,67,48,61,39,95,14,53,34,71,83,12,31,89,63,93,52,9
32,28,92,57,3,22,81,84,30,28,46,25,39,21,31,0,54,28,24,29,89,4,55,90,39,69,70
2,4,100,9,96,74,44,95,49,26,50,86,81,19,71,54,91,97,70,22,21,75,89,64,79,18,4
1,89,92,28,13,36,90,56,22,75,89,18,96,0,93,20,22,92,71,8,97,93,52,35,38,5,31
78,50,77,13,86,17,54,38,33,94,89,99,57,33,79,58,38,100,36,90,100,61,38,72,67,63,87
64,41,23,73,74,35,95,22,24,10,22,72,93,30,70,24,68,51,38,15,19,44,11,6,0,75,40
17,46,57,67,31,5,31,45,95,85,35,91,53,96,27,6,73,52,63,7,65,88,21,81,61,67,81
41,72,76,79,5,18,62,44,9,62,20,55,60,46,86,27,2,13,82,26,2,34,22,36,92,30,50
42,53,52,3,67,2,73,37,24,53,85,88,88,23,56,5,27,80,30,19,31,26,75,8,97,37,83
72,6,92,3,66,17,3,1,10,98,87,0,5,16,79,6,34,44,100,71,4,77,58,84,33,77,97
50,13,31,23,25,40,9,39,69,45,62,52,62,3,33,48,6,14,11,63,36,42,88,95,94,76,63
90,42,29,26,46,39,50,49,50,12,70,95,44,63,47,37,53,8,79,0,42,9,48,90,61,79,41
72,97,87,12,30,26,66,97,24,59,52,53,99,57,39,21,73,88,96,72,87,98,4,15,44,25,13
0,98,1,25,75,75,88,98,46,1,28,50,11,68,41,81,60,2,9,53,39,49,14,2,95,93,1
18,66,80,42,70,70,24,77,71,10,5,98,5,12,66,15,36,27,97,73,45,34,75,61,56,54,31
43,62,64,18,36,38,43,56,99,100,98,14,8,77,75,90,50,85,67,95,100,20,74,74,59,16,68
85,17,94,76,24,2,34,82,19,94,37,88,52,88,68,66,57,96,62,15,40,33,28,58,84,65,44
43,53,88,72,56,34,42,6,80,76,48,21,40,19,84,53,94,95,20,41,34,38,99,92,74,43,18
42,59,70,14,77,23,30,80,12,98,28,75,93,14,41,51,13,70,11,12,2,81,21,71,45,8,28
56,55,55,84,71,33,20,60,8,84,16,13,13,73,74,96,78,36,79,35,86,76,85,63,35,77,13
0,46,57,21,4,13,60,48,4,84,27,99,38,69,35,61,73,39,6,75,65,78,23,12,30,53,56
36,83,60,31,0,75,7,83,71,1,49,78,72,2,56,14,97,86,40,92,17,33,39,36,59,95,29
5,35,87,10,98,44,6,93,86,67,49,90,43,64,99,58,38,53,85,26,29,3,67,62,30,75,33
79,18,82,25,27,75,40,75,43,69,36,19,31,81,5,59,11,54,8,16,37,16,77,25,70,94,64
23,73,20,27,87,58,61,89,52,52,45,49,40,75,73,24,59,99,95,96,91,47,79,76,98,72,5
41,5,87,46,43,13,2,99,77,3,11,86,72,93,71,86,99,30,14,2,48,5,57,56,50,87,70
71,16,95,74,61,33,96,84,91,49,78,13,18,85,10,58,65,49,49,24,58,87,73,24,37,24,38
24,90,25,82,54,19,55,11,10,65,54,98,54,56,14,66,26,64,83,93,91,61,89,86,10,2,53
99,84,17,66,61,34,97,85,69,15,55,8,17,60,29,31,21,5,31,0,39,75,1,26,88,64,72
41,69,82,81,87,22,17,72,9,47,89,65,51,18,46,16,93,35,46,48,51,35,31,86,11,63,99
23,3,13,2,88,19,17,51,93,11,24,23,30,54,47,16,80,8,8,8,41,96,57,41,45,32,57
1,29,42,62,78,93,74,75,4,3,96,45,83,42,11,58,73,2,54,80,33,47,67,95,67,76,8
89,37,23,67,74,47,4,68,43,95,94,59,48,55,30,59,78,82,41,40,36,57,2,94,2,49,88
66,0,4,54,68,0,1,58,64,100,43,71,82,99,11,62,76,20,21,97,26,44,3,2,39,97,98
24,96,25,92,97,0,35,62,5,36,48,11,0,80,26,35,55,54,14,67,95,95,42,60,56,52,32
83,27,13,93,42,30,93,98,73,33,52,95,75,28,67,43,51,25,88,4,26,39,59,76,44,59,78
75,24,84,5,80,42,71,86,68,82,46,26,0,64,88,23,82,9,73,80,82,65,26,66,21,26,45
16,3,39,34,7,92,89,54,96,96,16,96,54,65,66,82,97,69,15,73,28,11,0,23,92,80,11
73,87,27,67,15,58,47,88,72,71,35,57,41,80,0,48,89,10,73,20,94,58,44,71,30,39,14
61,76,84,20,34,98,72,1,43,3,5,75,22,69,68,90,63,37,21,51,60,42,57,100,65,20,31
95,31,33,52,67,34,7,49,22,15,72,33,68,59,37,29,91,77,91,2,58,12,11,17,7,16,82
64,100,53,33,23,76,61,95,77,79,4,62,78,19,97,92,4,64,10,10,11,91,57,9,2,21,69
98,44,91,3,34,19,58,46,51,6,32,31,20,70,50,58,32,70,37,48,79,50,99,36,1,89,8
67,39,15,62,90,59,44,59,79,53,19,12,31,27,91,96,44,78,44,17,49,77,84,43,97,83,11
34,44,20,11,55,89,18,46,58,16,26,43,98,92,29,47,85,83,12,15,87,5,21,45,44,60,24
30,45,33,29,34,6,83,71,31,81,87,84,74,23,22,73,26,19,75,19,48,26,53,81,70,3,19
77,61,75,22,28,10,86,33,56,38,16,73,59,73,6,38,61,83,22,51,32,90,9,53,72,74,54
63,63,16,67,4,33,11,4,98,42,43,71,35,47,52,70,65,21,16,84,26,4,85,45,54,3,5
97,88,11,37,53,25,71,51,62,94,89,90,11,10,67,0,13,35,35,86,58,73,96,94,88,28,86
9,35,54,45,82,54,78,100,94,66,35,10,4,31,24,19,91,59,86,16,16,51,100,35,61,55,7
75,15,58,4,52,31,4,77,75,31,79,6,78,58,92,88,52,83,5,0,95,61,24,93,88,41,32
43,95,44,72,95,100,1,7,57,8,66,90,21,90,9,36,65,71,35,20,45,88,93,62,93,66,37
68,40,97,44,72,51,71,91,1,92,62,61,50,63,19,23,42,22,94,14,34,82,62,20,5,93,50
19,28,59,29,12,22,83,94,43,2,36,29,42,79,38,73,35,54,67,79,47,34,50,79,53,87,13
58,12,91,42,13,41,85,29,67,25,16,57,10,41,23,25,70,24,80,65,0,58,57,29,29,87,52
51,3,81,29,81,63,59,40,67,64,56,23,99,37,55,48,6,41,58,82,81,71,49,23,51,19,87
25,15,77,27,8,49,36,10,99,24,89,20,76,40,1,91,43,58,77,8,8,55,2,75,20,37,69
68,49,31,23,48,15,28,67,21,74,76,13,96,14,9,24,46,7,99,23,37,3,77,2,96,43,36
66,89,80,66,43,93,79,66,79,42,87,82,59,84,11,96,36,97,78,28,52,41,48,87,43,83,93
67,56,32,67,93,10,29,7,60,92,31,30,33,6,29,72,98,14,31,58,10,92,12,12,98,31,50
7,41,14,67,86,67,71,78,43,72,53,28,73,54,91,64,74,100,11,43,53,79,69,97,29,24,56
17,74,47,82,36,21,48,57,55,47,78,43,28,92,61,61,24,98,92,28,2,64,58,1,20,81,58
8,74,72,80,3,0,71,85,12,33,47,22,50,80,64,44,92,82,19,67,73,58,59,48,26,33,56
21,0,51,89,69,8,24,71,89,34,47,51,21,92,17,5,62,81,37,53,45,32,83,21,74,19,49
3,9,25,71,79,62,50,29,38,47,86,54,53,60,9,11,4,19,83,20,92,60,90,73,32,23,53
29,18,90,10,33,17,5,10,38,64,80,60,76,59,49,75,98,21,67,42,5,80,77,68,75,57,73
26,49,26,36,22,13,71,7,76,62,53,5,89,85,54,68,0,83,74,95,27,80,55,85,43,54,91
80,60,53,58,39,65,42,40,75,96,0,68,16,82,7,77,60,15,46,13,8,62,43,22,99,59,11
46,32,56,97,66,28,36,9,33,64,32,82,36,21,39,43,89,46,85,52,10,64,86,97,71,78,13
28,76,8,24,34,94,72,74,76,64,68,3,73,43,35,4,25,95,33,82,38,74,99,68,68,33,61
55,49,37,35,81,45,12,7,84,10,5,77,88,64,38,12,34,90,96,76,50,37,90,78,51,99,45
30,83,27,95,90,65,37,70,5,75,69,11,20,74,54,99,94,74,66,11,0,66,28,72,55,37,52
39,33,93,85,10,83,19,97,36,3,8,97,100,36,56,14,29,46,27,12,51,97,33,28,16,22,1
61,38,82,72,5,28,60,50,43,0,26,20,54,21,76,11,80,21,23,15,6,61,61,46,63,9,50
92,92,41,23,74,13,81,74,82,83,42,99,32,45,61,70,99,44,32,53,51,54,76,60,79,15,0
13,56,27,73,76,6,50,60,21,87,85,37,31,57,62,23,31,19,71,47,98,32,10,52,1,95,61
27,95,64,93,9,87,67,76,8,25,84,96,8,33,17,12,92,35,87,9,28,53,83,100,88,5,55
71,1,34,9,44,31,68,57,12,56,78,23,58,68,75,3,87,3,77,77,68,83,76,65,79,49,80
88,11,89,12,15,92,8,0,71,49,10,81,64,17,43,71,6,17,68,2,36,20,91,25,50,100,31
63,18,38,17,89,1,95,94,78,35,42,85,9,51,64,22,61,93,23,22,14,88,66,33,9,5,83
14,87,95,22,69,48,12,24,99,82,38,63,44,33,74,63,81,3,0,25,7,41,50,29,36,86,9
17,79,0,6,8,17,24,59,3,70,93,17,86,95,91,10,9,62,37,8,97,2,17,40,19,25,6
2,31,79,53,100,23,61,57,93,85,75,28,22,70,32,83,2,7,91,23,49,22,56,81,78,85,14
79,87,69,72,49,62,46,61,90,20,37,0,9,10,50,3,100,92,14,0,33,51,100,36,41,77,13
95,6,49,85,64,35,90,27,80,83,92,60,37,54,96,3,87,9,29,69,85,35,27,35,90,21,11
83,15,33,33,83,82,58,0,9,35,48,58,27,33,4,73,28,5,57,31,45,92,100,12,34,31,42
5,6,91,5,40,81,0,83,93,66,59,7,20,61,80,67,16,0,49,46,31,89,28,72,74,59,69
55,92,91,55,49,72,59,53,72,12,53,58,2,17,51,55,38,68,25,40,72,47,22,50,72,60,25
10,43,62,6,68,17,77,44,15,5,28,86,2,19,9,52,86,29,57,59,38,20,81,20,93,73,4
10,41,95,13,72,35,47,80,9,79,77,7,19,92,26,58,98,78,34,58,74,76,45,89,92,30,1
71,9,3,97,47,18,59,0,7,33,93,79,60,41,30,20,12,72,53,40,93,35,82,27,86,41,77
34,80,67,59,67,62,76,27,12,51,86,75,74,21,49,33,76,45,83,88,90,89,56,97,98,21,24
29,59,66,15,9,24,69,24,27,45,93,68,96,30,79,75,64,80,73,21,87,8,9,96,84,16,39
99,59,71,7,37,80,20,49,97,87,0,84,56,36,14,56,100,62,35,95,24,26,42,44,42,67,89
55,44,11,46,44,95,66,88,99,44,65,84,29,73,62,2,97,39,7,58,76,38,41,26,21,29,43
81,74,26,5,65,30,50,46,50,97,80,58,90,66,91,60,80,33,51,70,86,38,73,78,94,1,55
9,88,89,90,10,72,25,75,20,6,0,15,92,64,45,71,77,10,33,86,80,56,57,28,72,72,83
6,65,20,67,95,72,0,92,62,48,93,76,46,92,59,1,35,52,10,86,80,37,31,46,41,91,48
96,30,95,84,41,5,20,88,81,77,45,8,26,37,99,82,58,84,67,25,15,27,82,12,24,65,89
78,93,23,99,87,46,34,13,97,28,96,54,28,89,65,66,53,18,87,73,53,42,60,45,10,14,13
47,31,15,20,56,19,36,77,67,27,84,50,78,98,89,67,81,88,91,50,90,87,62,88,40,45,73
45,25,54,59,57,76,36,29,10,28,15,58,49,87,89,14,28,7,36,19,48,14,76,86,54,81,8
63,21,39,15,32,48,92,22,10,63,43,1,39,43,21,66,61,3,40,64,10,11,64,96,54,60,13
76,59,56,78,53,22,46,20,90,81,80,62,18,17,88,36,95,86,4,29,13,32,45,44,4,78,68
84,62,76,3,62,72,98,32,50,76,68,6,17,50,97,70,69,94,99,22,63,1,16,99,79,61,0
38,96,20,7,79,97,32,83,38,93,6,85,26,6,16,82,70,40,90,84,44,53,74,27,67,44,68
2,60,42,78,81,31,97,96,39,20,41,89,21,79,88,28,44,68,9,51,42,29,16,67,87,5,66
48,58,10,99,76,65,14,96,7,36,57,6,94,34,43,11,21,100,88,59,4,80,17,57,87,47,7
85,93,25,31,79,45,88,8,59,10,6,35,67,79,53,43,52,24,46,82,82,94,22,50,26,78,37
48,21,33,59,61,23,90,86,18,84,21,56,47,27,99,64,62,94,3,1,96,48,25,42,55,15,58
73,36,5,35,94,47,6,14,18,96,97,88,27,100,28,64,83,6,8,49,47,78,85,18,34,89,56
15,37,36,86,76,97,100,84,93,26,13,4,89,83,42,64,31,58,36,87,93,52,2,68,22,7,82
28,7,73,4,97,47,73,98,92,23,5,1,54,44,82,71,73,16,49,4,38,74,87,40,77,93,35
34,11,75,22,25,77,94,48,18,83,83,23,91,2,86,91,11,99,77,50,16,7,70,12,51,46,22
2,99,27,14,76,9,23,88,76,8,23,35,84,7,55,21,96,47,38,40,51,52,43,62,69,44,43
77,60,47,17,2,42,59,96,69,85,30,50,78,20,62,50,69,84,19,100,12,18,82,82,61,40,19
51,97,88,98,58,6,9,47,44,7,61,8,38,45,24,44,23,38,35,14,14,79,4,20,99,22,86
94,51,91,100,88,18,9,28,88,3,49,60,21,28,29,47,38,25,94,34,10,96,78,32,96,53,99
41,48,60,24,35,7,67,17,63,65,53,78,79,51,7,77,46,20,10,46,90,74,77,38,96,34,94
61,60,45,34,37,12,2,19,77,88,17,13,92,42,20,73,23,98,37,22,15,79,94,32,35,90,19
60,62,93,12,42,4,10,92,59,89,19,66,80,25,4,33,25,11,28,65,15,23,29,34,12,82,91
72,70,40,100,37,55,7,36,50,39,34,87,91,10,33,1,29,4,47,23,50,84,60,2,6,2,32
88,20,17,19,87,34,12,22,86,35,91,75,88,35,92,40,23,41,56,43,84,1,37,60,76,19,26
60,46,55,31,50,16,31,31,10,31,85,45,16,44,91,80,98,38,84,93,22,50,70,86,13,33,56
75,47,1,58,52,40,97,0,100,86,92,69,88,60,77,42,16,28,79,83,46,12,92,23,63,64,24
86,53,13,94,50,31,24,65,42,30,18,3,1,55,88,48,52,83,7,43,71,22,62,19,40,32,9
23,99,54,14,48,79,30,14,94,88,90,24,48,54,22,44,71,80,92,61,40,62,46,23,62,34,91
55,100,83,70,5,84,78,70,47,52,64,2,24,10,55,95,100,19,31,58,90,27,16,9,24,87,67
89,56,12,76,67,74,90,74,98,63,36,79,68,17,47,72,8,30,99,67,97,54,68,98,80,95,10
46,36,69,14,59,59,5,44,90,31,6,5,57,15,86,46,24,2,82,96,58,14,14,17,58,97,75
52,93,12,50,70,49,61,1,94,2,10,22,11,70,40,12,38,22,50,34,58,2,84,53,11,92,32
36,1,31,95,43,19,67,67,56,9,30,9,93,98,8,88,38,95,93,3,96,31,80,29,33,3,11
7,12,4,68,30,57,68,10,28,62,59,92,41,93,57,95,97,40,97,28,87,11,100,7,20,80,57
87,25,58,36,95,60,71,99,98,15,25,49,61,50,19,74,3,68,54,19,31,45,0,86,24,11,13
88,3,11,66,74,59,21,9,91,44,26,65,38,57,90,32,95,38,88,91,58,75,48,63,60,0,61
43,31,87,76,87,66,30,94,89,97,42,84,63,34,30,45,68,62,29,34,41,97,5,89,17,11,4
35,12,11,48,86,84,15,3,53,57,42,32,55,47,30,5,63,81,97,15,28,39,78,84,5,36,43
88,23,94,1,22,7,51,38,83,89,89,28,28,16,7,66,79,9,40,80,50,56,74,54,93,28,32
73,83,29,43,98,100,2,27,32,10,45,47,6,98,75,24,33,66,88,83,20,45,78,81,51,15,56
74,53,100,17,17,57,63,60,86,55,18,2,70,2,0,31,42,50,4,74,77,50,88,40,99,3,61
33,55,70,33,70,63,15,91,79,68,60,82,45,100,85,76,69,62,59,47,43,1,73,16,81,13,52
46,70,76,89,81,10,52,50,32,91,44,92,32,71,47,46,53,3,95,16,40,5,30,29,69,75,69
6,57,5,3,17,40,48,100,50,22,94,96,54,81,53,61,49,84,77,62,37,89,66,9,24,88,81
24,57,11,4,63,63,25,69,65,62,39,66,81,92,90,19,89,52,11,4,87,39,29,12,97,86,36
45,13,48,83,59,61,0,69,8,7,36,38,78,9,22,69,60,55,39,99,34,74,40,52,90,64,14
74,17,2,39,92,61,8,44,20,95,11,37,54,81,53,18,98,47,58,62,24,75,49,37,65,56,27
31,79,80,7,11,63,90,18,16,30,59,11,79,97,29,50,68,29,73,81,19,48,61,12,33,40,81
46,60,89,41,9,40,33,61,24,85,84,65,46,59,59,96,51,5,66,58,28,36,57,4,37,13,16
21,15,74,6,36,46,72,1,61,45,20,91,55,3,20,18,84,39,24,35,32,40,74,84,70,83,91
100,30,57,39,69,81,7,24,13,29,37,54,57,27,99,34,8,21,47,60,37,81,15,12,76,58,33
53,21,4,12,16,7,5,7,80,24,13,21,69,10,69,99,91,34,94,59,76,42,73,94,98,31,14
80,28,92,59,83,93,5,65,52,38,41,2,52,0,77,81,53,68,87,4,32,61,1,27,37,1,52
49,7,55,89,23,82,47,82,46,69,18,72,92,38,61,96,71,65,45,69,36,52,15,29,12,18,75
6,41,4,11,15,81,42,88,20,40,37,62,34,98,66,33,33,30,7,72,65,77,52,54,76,50,58
36,45,63,16,36,72,53,99,100,11,26,64,72,68,17,49,74,48,65,22,22,34,84,30,84,91,69
36,71,87,25,3,38,13,12,86,70,27,34,97,44,42,12,73,25,45,52,61,55,88,74,71,36,48
25,30,83,38,24,15,17,39,90,44,38,8,25,42,50,49,37,61,82,36,60,25,57,54,64,77,75
29,89,81,63,38,37,86,80,22,15,68,15,88,97,48,36,83,41,91,90,50,28,92,88,76,78,37
